Happy-155.wav | Got a bag of candy I'm polishing off. Diabetes be damned.
Happy-156.wav | I feel good. Everything finally seems to be working out.
Happy-157.wav | i am happy about next week
Happy-158.wav | Agreed. When I was that age, i think the rage was kickball.
Happy-159.wav | When my children were born.
Happy-160.wav | I went camping the other week, and I was so happy to not have to worry about the troubles of the world for a while. It was therapeutic, honestly.
Happy-161.wav | Having a good trip on a boat with good friends.
Happy-162.wav | I really enjoyed my time in Tokyo, it was a great experience
Happy-163.wav | Times are tough but with my family, life is good.
Happy-164.wav | Oh that's great. My mom said we can move in with her again if we run out of money.
Happy-165.wav | yep, they get their food from food banks and are considered to be a charity
Happy-166.wav | Yea I know a lot of people who love doing it the traditional way such as myself. That way you can do it slowly and not mess up.
Happy-167.wav | The day the results of the university entrance exam was published, I found my candidate number and I was very excited.
Happy-168.wav | When you are satisfied with something, when you achieve something you have striven to.
Happy-169.wav | Going to get some pizza after work. I love pizza.
Happy-170.wav | I was able to find some Blue Bell ice cream on sale the other day.
Happy-171.wav | Succeeding in helping others.
Happy-172.wav | I saw that movie about early McDonald's
Happy-173.wav | I am feeling this way right now in my life. I have so much to be thankful for.
Happy-174.wav | I worry that people are aware of it, and that they just do not care.
Happy-175.wav | thank you, what's the number?
Happy-176.wav | My life is going great. There is nothing I would really change right now.
Happy-177.wav | My two daughters make me a very happy man.
Happy-178.wav | My mother has been visiting for the last week. We have been doing a lot of talking and laughing.
Happy-179.wav | yup, she's even won an Academy Award for best makeup and hairstyling.
Happy-180.wav | I felt happy when I saw my brother at the bus depot after  three  months without seeing each other.
Happy-181.wav | I went to visit friends and it was very companionable.
Happy-182.wav | I'm pleased with my dinner
Happy-183.wav | Is that your phone?
Happy-184.wav | I went home, and my wife surpises me with a picture of our future baby.
Happy-185.wav | Article published.
Happy-186.wav | i am more content in my life
Happy-187.wav | I am so excited to go to the park with the kids today
Happy-188.wav | It is a GOOD day, money is okay, pay check day and there is peace! I was not looking forward to this day all week but now it's peaceful, so it's great!
Happy-189.wav | i got a surprise gift in the mail
Happy-190.wav | When I saw that the mark I had obtained in an exam was a good one.
Happy-191.wav | I just got a raise that'll kick in in February.
Happy-192.wav | Life's just awesome right now, i'm happy
Happy-193.wav | Got a present from my friend for my birthday.
Happy-194.wav | I was captain of the school swimming team. The team was only two points in front before the last relay. We won the relay, which I swam in, and thus my team won the championship.
Happy-195.wav | I was on holidays, and I was going to meet a friend whom I had not seen for six months. Again I felt very happy.
Happy-196.wav | When there was a possibility of getting on better in professional life. I valorized very much this aspect. People showed me this possibility, not the real fact
Happy-197.wav | And very much sillier.
Happy-198.wav | I got a present from a great friend (a dog).
Happy-199.wav | When I got my drivers licence.
Happy-200.wav | One year for christmas I really wanted a new computer but knew there was no way it was happening, but my parents surprised me with a new computer.
Happy-201.wav | i'm so happy with the life i have i'm honestly blessed
Happy-202.wav | I just had a pretty good meal at the Olive Garden. I would say I am satisfied.
Happy-203.wav | I'm going to start my world tour soon. I'm excited to see the world.
Happy-204.wav | American Pie? Ah.
Happy-205.wav | When I get something that seemed very hard like getting a job, a boyfriend, etc. A specific situations, was when I started to date a boy whom I liked for a long time.
Happy-206.wav | I spent a lovely relaxing evening with my boyfriend. We played games and talked all evening.
Happy-207.wav | When I had passed MCE examinations.
Happy-208.wav | When I pass an exam.
Happy-209.wav | they have, The Celtics play their home games at the TD Garden
Happy-210.wav | When I got the loan for my studies.
Happy-211.wav | when I saw the ultrasound and knew it was a boy! It was very funny and made me happy
Happy-212.wav | When I went to visit a friend in the hospital. She had to undergo an operation for rupture. I was glad to hear that the operation succeeded and that she was relieved of her pain.
Happy-213.wav | I am happy with where I am in my life at this very moment.
Happy-214.wav | Easter holiday I had been working weekends and had just left.
Happy-215.wav | I found a new restaurant, and they charge about $ five  per dish.
Happy-216.wav | Last year I went to see friends in Yugoslavia two girls with whom I get along very well.
Happy-217.wav | When I was accepted at UNZA.
Happy-218.wav | I would love to visit Tokyo one of my closest friends is of Japanese descent and she's told me so much about Japan. Do you know the country at all?
Happy-219.wav | I just won $ three  zero  zero  dollars on a scratch off ticket. It feel really good. I can pay some bills with it.
Happy-220.wav | Finding out I am chosen to collect norms for Chinese aphasia
Happy-221.wav | Well so now we're married. We have cat children.
Happy-222.wav | It felt so nice to go to the park yesterday. First time I've got to kick up my feet in a while.
Happy-223.wav | Tokyo lies on the southeastern side of Japan's main island of Honshu. This is one of my favourite things about Tokyo. Just outside the city, there are beautiful sights to be seen!
Happy-224.wav | Getting a phone call from a very old friend.
Happy-225.wav | She, well, she said yes, first of all, let me say that right off the bat. Well, I would like to assume, too. But you never know these things, right?
Happy-226.wav | I know U.S. Army trains pilots and have The Flying Aviation Cadet Pilot Training Program
Happy-227.wav | I got a call from a friend that I haven't heard from in years. I was so happy to hear from her!
Happy-228.wav | I am pretty thankful to have family living close
Happy-229.wav | When the Cambridge results came out and I obtained a first division. I had been thinking that I had not done very well.
Happy-230.wav | I love playing pool do you?
Happy-231.wav | When my brother bought me a nice pair of shoes from South Africa.
Happy-232.wav | make my life a lot easier.
Happy-233.wav | Yesterday when I received a B on a history midterm. I felt overjoyed after having received C's previously.
Happy-234.wav | Then i will definitely give it a trial. Maybe i can give the recipe to my wife to try.
Happy-235.wav | Naturally when I got myself discharged this was my second birthday.
Happy-236.wav | I was so happy when i got a job
Happy-237.wav | Now and always sweet.
Happy-238.wav | i was waiting all week for saturday morning and i got great weather. i was ecstatic
Happy-239.wav | The day my daughter was born.
Happy-240.wav | I am so happy it is almost August.
Happy-241.wav | When I was appointed by the Ministry of health to join the teaching staff of one of the medical colleges.
Happy-242.wav | How are karaoke tracks made?
Happy-243.wav | Being a child was the best. I just remember laughing and running on summer days with my friends
Happy-244.wav | True. I was a fan back in  two  zero  zero  one . Are there any other Punk bands that you know of or like?
Happy-245.wav | When my girl and I decided to get back together after our separation.
Happy-246.wav | I finally got to go to the bathroom after holding it for  three  hours. Work is crazy busy sometimes.
Happy-247.wav | I'm playing the new WoW xpac D
Happy-248.wav | Why the sad face?
Happy-249.wav | I won a year of unlimited pizza. I'm so psyched.
Happy-250.wav | It is hard to express how I felt when my kids were born. It was as if my heart grew  three  sizes that day!
Happy-251.wav | When my boyfriend came back after being away for  one  zero  days.
Happy-252.wav | I received a wedding invitation from an ex flatmate, enclosed was a small note that overcame a lot of the differences that had arisen between us due to the circumstances in which she left the flat.
Happy-253.wav | When I stayed home sick with the flu, my wife let me stay in bed and took care of me.
Happy-254.wav | My favourite band is Rise Against! Do you know of them?
Happy-255.wav | I was so happy with my colleagues
Happy-256.wav | Was able to pick up an additional scholarship to help with college tuition for this upcoming semester.. I guess any little bit helps, considering how much student loan debt I'm already in.
Happy-257.wav | from her opinion, why else would I come here?
Happy-258.wav | I just had a nice lunch... i feel good
Happy-259.wav | Achieving my goal at a swim meet. I worked toward the goal for  nine  yrs. I was capable of achieving it, but I didn't know when.
Happy-260.wav | I'm very satisfied with my new home
Happy-261.wav | I like to relax on the weekends. It's nice not having anything to worry about.
Happy-262.wav | Receiving a letter form a girl that means a lot to me emotionally.
Happy-263.wav | I got this pizza with  seven  toppings and extra cheese. It's heaven.
Happy-264.wav | I was happy when at difficult times I could find support in my friend and my fiancee, I was happy because of their spiritual and moral help which gave me new power to struggle. I was happy then, I felt it in my soul.
Happy-265.wav | It is a sports car that was manufactured by Chevrolet, it has great speed too
Happy-266.wav | That is great. You look radiant. I should've guess.
Happy-267.wav | you get to like be a part of that.
Happy-268.wav | Wednesday is halfway through the week. I am excited and ready for the weekend.
Happy-269.wav | When I can see my parents because now I am far from them.
Happy-270.wav | Yeah! They rock. What else do you know?
Happy-271.wav | i wanted a large tv like a  six  five  inch but i was happy with the  four  two  inch my wife got me
Happy-272.wav | I got to play hours of video games after a tough week of work last night. It was so refreshing.
Happy-273.wav | The time I qualified to enter secondary school.
Happy-274.wav | I kissed Annie. How long, how long I've been waiting to kiss you.
Happy-275.wav | I don't know. Seems like a pretty good spot to me I mean look at the view of the moon you got from here.
Happy-276.wav | I gifted a new laptop to my dad. I feel satisfied and glad now.
Happy-277.wav | i was happy to see that i got approved for my vacation next week
Happy-278.wav | Reading Don Quixote published in  one  six  zero  five  thought to be the first
Happy-279.wav | A close acquaintance cried for me. I felt happy because somebody cared.
Happy-280.wav | I don't know. Kind of a broad,
Happy-281.wav | I am feeling this way with my life right now.
Happy-282.wav | Falling in love.
Happy-283.wav | I asked someone to go out and she accepted right away.
Happy-284.wav | I felt very content recently. My Aunt sent an parcel full of candy and chocolate and the sun was shining.
Happy-285.wav | Last week when my first daughter was born after a complicated pregnancy and almost having her being born in the car
Happy-286.wav | What are you gonna study?
Happy-287.wav | I went fishing with my son a month ago, and didn't know how he'd do. He caught  four  fish and was really excited!
Happy-288.wav | My father had an operation which lasted for hours. We were all very worried but it was successful.
Happy-289.wav | Yes I have heard of that method, What kind of stuff do people usually make? I guess the majority of us make wall decorations.
Happy-290.wav | Getting a letter from a friend who did not write for a long time.
Happy-291.wav | I was best man at my brother's wedding a year ago.
Happy-292.wav | When I found out that I had passed the last two exams by a margin of three marks.
Happy-293.wav | I found out I'm going to a surprise Disneyland trip this weekend!
Happy-294.wav | I am already shopping for christmas, it's my favourite time of the year! It makes me feel so happy
Happy-295.wav | When my brother came back home after staying in hospital. He had undergone an operation which had been a matter of life or death. When he came home I could see him smile for the first time after may weeks.
Happy-296.wav | When the bank let me borrow some money this winter, after my grant was spent.
Happy-297.wav | Okay, that is really cheesy Joe.
Happy-298.wav | My favourite youtuber Casey actually compared the cameras on several phones and it looked like Samsung cameras are the best
Happy-299.wav | I found $ five  zero  in my desk drawer at work.
Happy-300.wav | That was what I felt when I was finally accepted in the Bulgarian Conservatorie after I had applied a couple of years.
Happy-301.wav | When I was accepted as a student.
Happy-302.wav | Yeah. Well maybe maybe you're right. Maybe there's something to that.
Happy-303.wav | Uh huh. Oh
Happy-304.wav | Kicked my feet up at the park today and read a book. Life is good right now.
Happy-305.wav | I don't have a car anymore but I'm perfectly fine with a bike now. Everything I need is pretty close to my house.
Happy-306.wav | I could imagine, I can barely sink them to begin with haha, hard to remember them all with the three different major subdivisions of the game.
Happy-307.wav | I am really happy with how my life is going right now, not many complaints!
Happy-308.wav | me happy as I longed to have a child to call mine.
Happy-309.wav | A friend of mine travelled very far. I miss her but feel joy too because Her life is taking the right direction as she wants. So I feel joy for her mainly.
Happy-310.wav | I sensed a strong feeling of joy when in the plant, at my working place, I got a message that I was admitted as full time student at the Higher Agricultural Institute.
Happy-311.wav | down happily and my trousers did not get wet.
Happy-312.wav | The day the Real Madrid team of basket ball qualified for the final at Athens.
Happy-313.wav | My daughter, who has a fear of water, has learned to swim this summer! She still gets a little nervous, but overall she loves it!
Happy-314.wav | I felt joy when my boyfriend proposed to me in marriage.
Happy-315.wav | After a long time  my lover came to see me, when I least expected to see him.
Happy-316.wav | The inflammation of the ear of my child got cured and the doctor said that the ear was completely all right.
Happy-317.wav | When I passed an important exam.
Happy-318.wav | I really enjoy watching videos on YouTube. I feel the content is really good.
Happy-319.wav | My joy was the joy of meeting again. My husband came home after having been away for weeks. I was on the railway station to meet him.
Happy-320.wav | When my boyfriend and I went out for a dinner and subsequently went to his family. We had a very nice evening.
Happy-321.wav | When I saw a friend of mine, whom I had not seen for a long time and I had lost his address and telephone number.
Happy-322.wav | I am ok with being average in life.
Happy-323.wav | One time I had to give a presentation in order to get my master's degree. It was very stressful but I passed and was able to graduate
Happy-324.wav | Some others celebrate Boxing Day too, I believe. That's the day after Christmas I think.
Happy-325.wav | Seeing a cat on the side of the road.
Happy-326.wav | Found out that the girl I love loves me, too.
Happy-327.wav | I'm happy to be alive!
Happy-328.wav | I finally got all of my work done for the day. Now I can go home and just relax for the rest of the evening.
Happy-329.wav | I have the best kids in the world. The draw me pictures, make me laugh, and give lots of hugs and kisses.
Happy-330.wav | marketing, do you have children? would you encourage them to attend vet school?
Happy-331.wav | Spontaneous picnic with sister and friend and children great.
Happy-332.wav | You had the mouse?
Happy-333.wav | She's the one.
Happy-334.wav | It is true that McDonald's is known for their cheeseburgers, chicken, french fries, breakfast items, and more. I like cheeseburgers too.
Happy-335.wav | I was walking down the street and I found a  two  zero $ bill! I was so happy
Happy-336.wav | I got a new dog recently, he is the best. I am so thankful for him!
Happy-337.wav | I met my girlfriend on the way and she joyfully welcomed me on the way home.
Happy-338.wav | I love my new car.
Happy-339.wav | When I passed standard  eight  exams I jumped, rolled over the ground.
Happy-340.wav | I was so happy to see my Mum when I haven't seen her for  six  months since I have been abroad .
Happy-341.wav | Recently I was sitting outside relaxing with a drink in my backyard and just felt quite at peace with things and enjoyed the nice weather.
Happy-342.wav | My sister just gave birth to a healthy beautiful baby girl. I was so happy to meet my niece!
Happy-343.wav | He loves you.
Happy-344.wav | Yesterday, everything seemed to go my way. I spent a lot of time just reading and enjoying the day. You could say I was content.
Happy-345.wav | I randomly bought a lottery ticket recently and won $ two  five  zero , I felt pretty good about that brief streak of luck!
Happy-346.wav | I proposed to a girl last week. She accepted my proposal and we're glad to start our journey of love.
Happy-347.wav | I am currently expecting my first baby, it's a boy!
Happy-348.wav | I was so excited when I got a promotion.
Happy-349.wav | Sometimes recording engineers make an instrumental version of a recording to use for karaoke.
Happy-350.wav | I was content when I found out I passed a class in college
Happy-351.wav | A meeting with the family and the friends I felt dear and loved, sharing the gladness of being together at a birthday.
Happy-352.wav | I think my daughter got the best prek teacher this year.
Happy-353.wav | I am very satisfied with the way things are at work
Happy-354.wav | I was very nervous starting my new job a few months but, but I've really gotten the hang of things. I'm very comfortable here now.
Happy-355.wav | I care a lot about all the little birds in my neighbourhood. I am a sensitive soul and I just want to help every critter I see.
Happy-356.wav | i am really happy about the weather today
Happy-357.wav | It was a happy weekend. I got to go kayaking with friends
Happy-358.wav | No, not sorry. But, um. But I'm not gonna stay.
Happy-359.wav | As i get older I've fully accepted who I am. I'm not here to impress.
Happy-360.wav | My friend replying to my letter and again saying he was attracted to me and suggesting we write, talk and get together and see how things went and his suggestion that I could ring and doing that it was really good
